STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS
AK,AK0095,002,AK0095-002,AKIACHAK SCHOOL/COMMUNITY LIBRARY,1 MAIN STREET,AKIACHAK,99551,M,BETHEL,9078253684,CE,NO,1800,R_13,0,R_13,480,R_13,48,R_13,2014,00,00,00,-161.8250680,59.0125670,02,050,61080,17806,43,1.00,6178,0200,0,0,street,DGL,POC
AK,AK0097,002,AK0097-002,ESTHER GREENWALD LIBRARY,366 GARTEENI HIGHWAY,HOONAH,99829,M,SKAGWAY-ANGOON,9079453611,CE,NO,4184,R_13,0,R_13,1560,R_13,52,R_13,2014,00,00,00,-135.4385608,58.1082582,02,105,33360,2134,43,3.00,2069,0200,0,0,street,DGL,POC
AK,AK0099,002,AK0099-002,MOOSE PASS PUBLIC LIBRARY,31810 DEPOT ROAD,MOOSE PASS,99631,M,KENAI PENINSULA,9072883111,CE,NO,360,R_13,0,R_13,876,R_13,50,R_13,2014,00,00,00,-149.3684553,60.4873228,02,122,50190,57067,43,3.00,1311,0200,0,0,street,DGL,POC
AK,AK0100,001,AK0100-002,NIKOLAI COMMUNITY/SCHOOL LIBRARY,TOP OF THE KUSKOKWIM SCHOOL BUILDIN,NIKOLAI,99691,M,YUKON-KOYUKUK,9072932427,CE,NO,1640,R_13,0,R_13,480,R_13,48,R_13,2014,00,00,00,-154.3773160,63.0107230,02,290,54150,5654,43,4.00,2287,0200,0,0,postalcode-main,NCF,POC
AK,AK0101,002,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,M,ALEUTIANS EAST,9073832393,CE,NO,1950,R_13,0,R_13,800,R_13,52,R_13,2014,00,00,00,-160.4813624,55.3533513,02,013,67020,3351,43,1.00,3195,0200,0,0,house,STD,NND
AK,AK0102,002,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT WAY,EGEGIK,99579,M,LAKE AND PENINSULA,9072332211,CE,NO,1500,R_13,0,R_13,1008,R_13,52,R_13,2014,00,06,00,-157.3452340,58.2107760,02,164,21150,1662,43,1.00,2425,0200,0,0,street,DGL,POC
AK,AK0103,002,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,M,MATANUSKA-SUSITNA,9077331546,CE,NO,2762,R_13,0,R_13,1270,R_13,52,R_13,2014,00,00,00,-150.2462210,62.3072213,02,170,78680,95892,43,1.01,1467,0200,11260,0,street,DGL,POC
AK,AK0104,002,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 TRAILWAY STREET,HOLY CROSS,99602,M,YUKON-KOYUKUK,9074767131,CE,NO,1450,R_13,0,R_13,480,R_13,48,R_13,2014,00,00,00,-160.0238860,62.0572580,02,290,00000,5654,43,4.00,1238,0200,0,0,postalcode-main,NCF,POC
AK,AK0113,002,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,M,KODIAK ISLAND,9076802323,CE,NO,600,R_13,0,R_13,1560,R_13,52,R_13,2014,00,00,00,-152.4946421,57.9225351,02,150,58550,14115,42,1.00,2325,0200,0,0,street,DGL,POC
AK,AK0114,002,AK0114-002,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,M,ALEUTIANS WEST,9075463337,CE,NO,900,R_13,0,R_13,672,R_13,48,R_13,2014,00,00,00,-169.6169090,56.5816790,02,016,65800,5692,43,1.00,1645,0200,0,0,postalcode-main,NCF,POC
AK,AK0115,002,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,M,ALEUTIANS WEST,9075815060,CE,NO,9400,R_13,0,R_13,3484,R_13,52,R_13,2014,00,00,00,-166.5295673,53.8704886,02,016,80770,5692,43,2.00,2009,0200,0,0,house,STD,NND
AK,AK0116,001,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,M,BETHEL,9076754435,CE,NO,400,R_13,0,R_13,1000,R_13,50,R_13,2014,00,00,00,-156.7038700,61.4969960,02,050,00000,17806,43,3.00,2024,0200,0,0,postalcode-main,NCF,POC
AK,AK0117,001,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,M,PR WALES-OUTER,2506369169,CE,NO,1200,R_13,0,R_13,928,R_13,48,R_13,2014,00,00,00,-130.0542610,55.9512325,02,198,34570,6402,43,3.00,1003,0200,0,0,street,DGL,POC
AK,AK0120,001,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,M,YUKON-KOYUKUK,9074738206,CE,NO,512,R_13,0,R_13,500,R_13,50,R_13,2014,00,00,00,-159.8375950,62.6824860,02,290,00000,5654,43,4.00,1145,0200,0,0,postalcode-main,NCF,POC
AK,AK0121,001,AK0121-002,ANVIK COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,M,YUKON-KOYUKUK,9076636348,CE,NO,560,R_13,0,R_13,480,R_13,48,R_13,2014,00,00,00,-159.7283800,63.2359380,02,290,00000,5654,43,4.00,1160,0200,0,0,postalcode-main,NCF,POC
AK,AK0122,001,AK0122-002,GRAYLING COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,M,YUKON-KOYUKUK,9074535135,CE,NO,576,R_13,0,R_13,84,R_13,6,R_13,2014,00,00,00,-159.6769350,64.0750220,02,290,00000,5654,43,4.00,1044,0200,0,0,postalcode-main,NCF,POC
AK,AK0124,001,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 MAIN STREET,LAKE MINCHUMINA,99757,M,YUKON-KOYUKUK,9076743112,CE,NO,1100,R_13,0,R_13,912,R_13,48,R_13,2014,00,00,00,-152.4275230,63.8489520,02,290,00000,5654,43,4.00,2008,0200,0,0,postalcode-main,NCF,POC
AK,AK0126,001,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,M,LAKE AND PENINSULA,9075333211,CE,NO,440,R_13,0,R_13,550,R_13,50,R_13,2014,00,00,00,-156.5737700,58.7489210,02,060,39630,955,43,1.00,1000,0200,0,0,postalcode-main,NCF,POC
AK,AK0127,001,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292233,CE,NO,2480,R_13,0,R_13,1152,R_13,52,R_13,2014,00,00,15,-131.6972900,55.3570090,02,198,38970,6402,33,2.00,2023,0200,28540,1,postalcode-main,NCF,POC
AK,AK0130,001,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,NO,1120,R_13,0,R_13,762,R_13,50,R_13,2014,00,00,00,-132.5233422,55.6868741,02,198,77140,6402,43,1.00,2130,0200,0,0,street,DGL,POC
AK,AK0133,001,AK0133-002,PILOT POINT TRIBAL LIBRARY,2200 MAIN STREET,PILOT POINT,99649,M,LAKE AND PENINSULA,9077972208,CE,NO,-3,U_13,-3,U_13,-3,U_13,-3,U_13,2014,03,00,00,-156.8427490,59.1149910,02,164,43810,1662,43,1.00,1271,0200,0,0,street,DGL,POC
AK,AK0134,001,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,NO,1500,R_13,0,R_13,735,R_13,50,R_13,2014,00,00,00,-133.1211057,56.1135692,02,198,84000,6402,43,1.00,1111,0200,0,0,street,STD,POC
AK,AK0135,001,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,SECOND AVENUE AND G STREET,TOGIAK,99678,M,DILLINGHAM,9074935566,CE,NO,850,R_13,0,R_13,1500,R_13,50,R_13,2014,00,00,00,-160.3913360,59.0597530,02,070,77690,4988,43,1.00,3139,0200,0,0,postalcode-main,NCF,POC
AK,AK0136,001,AK0136-001,SCAMMON BAY PUBLIC LIBRARY,103 MAIN STREET,SCAMMON BAY,99662,M,WADE HAMPTON,9075585400,CE,NO,220,R_13,0,R_13,1920,R_13,48,R_13,2014,00,00,00,-166.0814320,61.5341120,02,270,33470,7952,43,1.00,4080,0200,0,0,street,DGL,POC
AK,AK0137,001,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,NO,1600,R_13,0,R_13,830,R_13,52,R_13,2014,00,00,00,-135.4481590,59.2325900,02,100,31050,2569,43,1.00,3021,0200,0,0,street,DGL,POC
AL,AL0001,003,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212568,CE,NO,20000,R_13,0,R_13,2340,R_13,52,R_13,2014,00,00,00,-87.2739076,33.8333948,01,127,38416,65859,32,203.00,4037,0104,13820,0,house,STD,NND
AL,AL0002,002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,M,WINSTON,2053870129,CE,NO,6000,R_13,0,R_13,1820,R_13,52,R_13,2014,00,00,00,-87.2234374,34.0500512,01,133,00000,24187,42,9655.02,2037,0104,0,0,house,STD,NND
AL,AL0005,002,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,NO,1500,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-87.3833998,34.1469989,01,133,21280,24187,43,9656.00,5047,0104,0,0,house,STD,NND
AL,AL0006,002,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,NO,3600,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-87.6233630,34.2263998,01,133,32704,24187,32,9658.00,5014,0104,0,0,house,STD,NND
AL,AL0007,002,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,NC,20000,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-87.2739076,33.8333948,01,127,38416,65859,32,203.00,4037,0104,13820,0,house,STD,NND
AL,AL0009,002,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,NC,2500,R_13,0,R_13,2288,R_13,52,R_13,2014,00,00,00,-87.0495275,33.7495769,01,127,73848,65859,31,218.00,2028,0104,13820,0,house,STD,NND
AL,AL0010,002,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,NO,2200,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-85.5889203,33.6437581,01,029,33976,15017,42,9596.00,3008,0103,0,0,house,STD,NND
AL,AL0010,006,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,NO,-3,U_13,2,R_13,2080,R_13,52,R_13,2014,00,00,00,-85.5889203,33.6437581,01,029,33976,15017,42,9596.00,3008,0103,0,0,house,STD,NND
AL,AL0011,002,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,NO,9000,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-85.3706895,33.1495407,01,111,65040,22663,32,5.00,4003,0103,0,0,house,STD,NND
AL,AL0012,002,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,NO,4000,R_13,0,R_13,2006,R_13,52,R_13,2014,00,00,00,-85.8372420,33.2747410,01,027,02860,13506,42,9590.00,2095,0103,0,0,postalcode-sub,PCR,POC
AL,AL0013,002,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,NO,39000,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-86.2507305,33.1718114,01,121,74352,81339,32,118.00,1056,0103,45180,1,house,STD,NND
AL,AL0014,002,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,NO,10243,R_13,0,R_13,2023,R_13,52,R_13,2014,00,00,00,-85.6763663,34.1493617,01,019,13648,26115,32,9559.00,1132,0103,0,0,house,STD,NND
AL,AL0015,002,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,NO,9000,R_13,0,R_13,2490,R_13,52,R_13,2014,00,00,00,-86.3556694,33.2775588,01,121,14464,81339,32,113.00,4001,0103,45180,1,house,STD,NND
AL,AL0016,002,101-005,LINCOLN PUBLIC LIBRARY,49 COMPLEX DRIVE,LINCOLN,35096,3600,TALLADEGA,2057634080,CE,NO,2000,R_13,0,R_13,2156,R_13,52,R_13,2014,00,00,00,-86.1235871,33.6044887,01,121,43120,81339,42,102.01,1115,0103,45180,1,house,STD,NND
AL,AL0017,002,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,M,CLAY,2563965162,CE,NO,2367,R_13,0,R_13,1757,R_13,52,R_13,2014,00,00,00,-85.7544585,33.3145941,01,027,43264,13506,42,9589.00,2119,0103,0,0,house,STD,NND
AL,AL0018,002,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,NO,2400,R_13,0,R_13,1214,R_13,52,R_13,2014,00,00,00,-85.5878737,33.6437218,01,029,33976,15017,42,9596.00,3008,0103,0,0,house,STD,NND
AL,AL0019,002,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,NC,25000,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-85.8355168,33.6097203,01,015,57576,116547,13,12.01,2072,0103,11500,0,house,STD,NND
AL,AL0020,002,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,NO,24323,R_13,0,R_13,2384,R_13,52,R_13,2014,00,00,00,-86.0997635,33.4331188,01,121,74592,81339,32,109.00,2047,0103,45180,1,house,STD,NND
AL,AL0022,002,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,NO,4862,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-85.2504667,31.5672929,01,067,00124,17224,42,302.00,3009,0102,20020,0,house,STD,NND
AL,AL0023,003,999-033,ARITON - DOT LANEY MEMORIAL LIBRARY,30 WEST MAIN STREET,ARITON,36311,6362,DALE,3347622463,CE,NC,746,R_13,0,R_13,832,R_13,52,R_13,2014,00,00,00,-85.7194125,31.6001879,01,045,02428,49845,42,201.00,1016,0102,37120,1,house,STD,NND
AL,AL0024,002,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,NO,4295,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-85.3419344,31.3523595,01,067,33856,17224,31,305.00,3073,0102,20020,0,house,STD,NND
AL,AL0025,002,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,NO,2299,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-85.8155105,31.7189493,01,109,10240,33682,42,1893.00,3028,0102,45980,1,house,STD,NND
AL,AL0026,002,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2082,DALE,3347745480,CE,NC,17604,R_13,0,R_13,2057,R_13,52,R_13,2014,00,00,00,-85.6327649,31.4522080,01,045,57648,49845,31,205.00,2023,0102,37120,1,house,STD,NND
AL,AL0029,002,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3347334567,CE,NO,4880,R_13,0,R_13,1040,R_13,51,R_13,2014,00,00,00,-85.6120904,31.7087604,01,005,15640,26978,43,9504.00,3018,0102,0,0,house,STD,NND
AL,AL0030,002,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,M,BARBOUR,3342665210,CE,NO,3234,R_13,0,R_13,900,R_13,48,R_13,2014,00,00,00,-85.5558640,31.7829490,01,005,44344,26978,43,9503.00,1028,0102,0,0,postalcode-sub,PCR,POC
AL,AL0031,002,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,M,DALE,3349839999,CE,NC,3176,R_13,0,R_13,1800,R_13,52,R_13,2014,00,00,00,-85.5235260,31.3362230,01,045,00000,49845,41,214.00,1053,0102,37120,1,postalcode-sub,PCR,POC
AL,AL0032,002,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3342993316,CE,NC,1200,R_13,0,R_13,1560,R_13,51,R_13,2014,00,00,00,-85.5968512,31.3319466,01,045,54480,49845,41,213.00,1063,0102,37120,1,house,STD,NND
AL,AL0033,002,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,M,BARBOUR,3347753506,CE,NO,4040,R_13,0,R_13,1250,R_13,52,R_13,2014,00,00,00,-85.4587980,31.8845803,01,005,15376,26978,43,9502.00,3019,0102,0,0,house,STD,NND
AL,AL0034,002,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36081,3404,PIKE,3345661314,CE,NO,11418,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-85.9677353,31.8085334,01,109,76920,33682,33,1889.00,3027,0102,45980,1,house,STD,NND
AL,AL0035,002,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,NO,4000,R_13,0,R_13,1562,R_13,52,R_13,2014,00,00,00,-85.7161121,32.1406206,01,011,77880,10605,32,9522.00,3089,0102,0,0,house,STD,NND
AL,AL0037,002,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3704,COVINGTON,3342226612,CE,NO,11745,R_13,0,R_13,2499,R_13,52,R_13,2014,00,00,00,-86.4829134,31.3068476,01,039,01708,37850,33,9621.00,1040,0102,0,0,house,STD,NND
AL,AL0038,002,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,NO,680,R_13,0,R_13,1100,R_13,52,R_13,2014,00,00,00,-86.2923820,31.5792970,01,041,00000,13960,43,9638.00,1024,0102,0,0,postalcode-main,ABR,POC
AL,AL0039,002,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,NO,5000,R_13,0,R_13,2083,R_13,52,R_13,2014,00,00,00,-86.0663320,31.4145250,01,031,23296,50861,43,105.00,2058,0102,21460,1,addresspoint,STD,NND
AL,AL0040,002,999-034,GENEVA - EMMA KNOX KENAN PUBLIC LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,NO,2700,R_13,0,R_13,1845,R_13,51,R_13,2014,00,00,00,-85.8650891,31.0362535,01,061,29464,26742,32,503.00,3030,0102,20020,0,house,STD,NND
AL,AL0041,002,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,NO,12000,R_13,0,R_13,2530,R_13,52,R_13,2014,00,00,00,-85.8527910,31.3140370,01,031,24184,50861,32,109.00,1022,0102,21460,1,addresspoint,STD,NND
AL,AL0042,002,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,NO,3200,R_13,0,R_13,1960,R_13,51,R_13,2014,00,00,00,-86.3265260,31.0206280,01,039,26848,37850,43,9630.00,2139,0102,0,0,postalcode-sub,PCR,POC
AL,AL0043,002,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,NO,2410,R_13,0,R_13,2260,R_13,51,R_13,2014,00,00,00,-85.6967458,31.0982684,01,061,33424,26742,42,504.00,5055,0102,20020,0,house,STD,NND
AL,AL0044,002,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,1117,CRENSHAW,3343355326,CE,NO,5000,R_13,0,R_13,1837,R_13,52,R_13,2014,00,00,00,-86.2614088,31.7163308,01,041,44728,13960,43,9637.00,2035,0102,0,0,house,STD,NND
AL,AL0045,002,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,NO,8725,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-86.2549763,31.3071062,01,039,57120,37850,41,9624.00,3020,0102,0,0,house,STD,NND
AL,AL0046,002,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,NO,900,R_13,0,R_13,1454,R_13,30,R_13,2014,00,00,00,-86.0459970,31.1167360,01,061,67800,26742,43,501.00,4035,0102,20020,0,addresspoint,STD,NND
AL,AL0047,002,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,M,GENEVA,3348869009,CE,NO,3528,R_13,0,R_13,1040,R_13,50,R_13,2014,00,00,00,-85.5936724,31.1070250,01,061,71040,26742,42,505.00,3009,0102,20020,0,house,ADV,NND
AL,AL0048,002,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,NO,8300,R_13,0,R_13,1784,R_13,52,R_13,2014,00,00,00,-85.7653961,32.8333469,01,123,19336,41221,42,9624.00,2024,0103,0,0,house,STD,NND
AL,AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,CC,-3,U_13,1,R_13,808,R_13,52,R_13,2014,00,00,00,-85.7653961,32.8333469,01,123,19336,41221,42,9624.00,2024,0103,0,0,house,STD,NND
AL,AL0049,002,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2563296796,CE,NO,10950,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-85.9539223,32.9414721,01,123,01132,41221,32,9623.00,1062,0103,0,0,house,STD,NND
AL,AL0049,003,104-000,MAMIE'S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,2516,TALLAPOOSA,2562344644,BR,CC,3250,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-85.9539294,32.9417413,01,123,01132,41221,32,9623.00,1062,0103,0,0,house,STD,NND
AL,AL0050,002,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,NO,1864,R_13,0,R_13,2021,R_13,52,R_13,2014,00,00,00,-85.7653961,32.8333407,01,123,19336,41221,42,9624.00,2024,0103,0,0,house,STD,NND
AL,AL0051,002,104-002,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,35072,M,COOSA,2568395741,CE,NO,4600,R_13,0,R_13,2100,R_13,52,R_13,2014,00,00,00,-86.0524899,33.0638376,01,037,30640,11065,42,9610.00,3000,0106,45180,1,house,STD,NND
AL,AL0052,002,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,NO,34065,R_13,0,R_13,3358,R_13,52,R_13,2014,00,00,00,-85.4663630,32.6044107,01,081,03076,151708,13,403.00,2000,0103,12220,0,house,STD,NND
AL,AL0053,002,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,5030,LEE,3347055380,CE,NO,10000,R_13,0,R_13,3500,R_13,52,R_13,2014,00,00,00,-85.3759494,32.6491370,01,081,57048,151708,13,416.00,2035,0103,12220,0,house,STD,NND
AL,AL0054,002,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,3262,ELMORE,3342856688,CE,NC,6000,R_13,0,R_13,2801,R_13,52,R_13,2014,00,00,00,-86.3620007,32.4767889,01,051,48712,80808,21,313.00,2003,0102,33860,0,house,STD,NND
AL,AL0055,002,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,M,COOSA,2563774911,CE,NO,820,R_13,0,R_13,2550,R_13,52,R_13,2014,00,00,00,-86.1623620,32.8941120,01,037,00000,11065,42,9612.00,1000,0106,45180,1,postalcode-sub,PCR,POC
AL,AL0056,002,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,2035,TALLAPOOSA,3342832732,CE,NO,5619,R_13,0,R_13,2365,R_13,50,R_13,2014,00,00,00,-85.8792243,32.5401591,01,123,74688,41221,32,9627.00,5007,0103,0,0,house,STD,NND
AL,AL0057,002,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,NO,7000,R_13,0,R_13,2854,R_13,52,R_13,2014,00,00,00,-86.2057110,32.5358960,01,051,81720,80808,31,308.00,1024,0102,33860,0,addresspoint,STD,NND
AL,AL0059,002,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,CC,42798,R_13,0,R_13,2754,R_13,52,R_13,2014,00,00,00,-87.6746533,34.8035633,01,077,26896,92774,13,106.00,4013,0105,22520,0,house,STD,NND
AL,AL0060,002,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,NC,10350,R_13,0,R_13,1992,R_13,52,R_13,2014,00,00,00,-87.7034975,34.7365408,01,033,77280,54499,23,205.00,3003,0104,22520,0,house,STD,NND
AL,AL0061,002,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,NO,1900,R_13,0,R_13,832,R_13,52,R_13,2014,00,00,00,-87.5289566,34.7002310,01,033,42160,54499,41,208.02,3055,0104,22520,0,house,STD,NND
