STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
AK,AK0097,002,AK0097-002,ESTHER GREENWALD LIBRARY,366 GARTEENI HIGHWAY,HOONAH,99829,M,SKAGWAY-ANGOON,9079453611,CE,NO,4184,R_15,0,R_15,1500,R_15,50,R_15,2016,00,00,00,-135.441601,58.108151,02,105,33360,2133,43,3,2051,0200,0,M,StreetAddress,E,100
AK,AK0099,002,AK0099-002,MOOSE PASS PUBLIC LIBRARY,38100 DEPOT ROAD,MOOSE PASS,99631,M,KENAI PENINSULA,9072883111,CE,NO,360,R_15,0,R_15,1056,R_15,48,R_15,2016,00,00,00,-149.368807,60.487489,02,122,50190,58059,43,3,1311,0200,0,M,StreetName,E,100
AK,AK0100,001,AK0100-002,TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY,9127 MAIN STREET,NIKOLAI,99691,M,YUKON-KOYUKUK,9072932427,CE,NO,1640,R_15,0,R_15,-1,U_15,-1,U_15,2016,00,00,00,-154.379787,63.01305,02,290,54150,5533,43,4,2170,0200,0,M,Postal,E,100
AK,AK0101,002,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,M,ALEUTIANS EAST,9073832393,CE,NO,1950,R_15,0,R_15,624,R_15,52,R_15,2016,00,00,00,-160.480725,55.353509,02,013,67020,3341,43,1,3195,0200,0,M,StreetName,E,100
AK,AK0102,002,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,M,LAKE AND PENINSULA,9072332211,CE,NO,1500,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-157.36269,58.202176,02,164,21150,1563,43,1,2103,0200,0,M,StreetName,E,100
AK,AK0103,002,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,M,MATANUSKA-SUSITNA,9077331546,CE,NO,2762,R_15,0,R_15,1300,R_15,52,R_15,2016,00,00,00,-150.239091,62.307225,02,170,78680,101095,43,1.01,1467,0200,11260,0,StreetAddress,E,100
AK,AK0104,002,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,M,YUKON-KOYUKUK,9074767131,CE,NO,1450,R_15,0,R_15,-1,U_15,-1,U_15,2016,00,00,00,-158.006185,62.453733,02,290,25880,5533,43,4,1061,0200,0,M,StreetName,E,100
AK,AK0113,002,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,M,KODIAK ISLAND,9076802323,CE,NO,600,R_15,0,R_15,1760,R_15,52,R_15,2016,00,00,00,-152.498225,57.923854,02,150,58550,13889,42,1,2325,0200,0,M,StreetAddress,E,100
AK,AK0114,002,AK0114-002,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,M,ALEUTIANS WEST,9075463337,CE,NO,900,R_15,0,R_15,656,R_15,48,R_15,2016,00,00,00,-169.583337,56.573269,02,016,65800,5702,43,1,1645,0200,0,M,Postal,E,100
AK,AK0115,002,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,M,ALEUTIANS WEST,9075815060,CE,NO,9400,R_15,0,R_15,3484,R_15,52,R_15,2016,00,00,00,-166.529918,53.870448,02,016,80770,5702,43,2,2022,0200,0,M,StreetAddress,E,100
AK,AK0116,001,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,M,BETHEL,9076754435,CE,NO,400,R_15,0,R_15,900,R_15,50,R_15,2016,00,00,00,-155.110515,61.559455,02,050,M,17946,43,3,2009,0200,0,M,Postal,E,100
AK,AK0117,001,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,M,PR WALES-OUTER,2506369169,CE,NO,1200,R_15,0,R_15,658,R_15,48,R_15,2016,00,00,00,-130.025846,55.916565,02,198,34570,6341,43,3,1017,0200,0,M,StreetName,E,100
AK,AK0120,001,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,M,YUKON-KOYUKUK,9074738206,CE,NO,512,R_15,0,R_15,1000,R_15,50,R_15,2016,00,00,00,-159.532798,62.655125,02,290,68670,5533,43,4,1279,0200,0,M,Postal,E,100
AK,AK0121,001,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,M,YUKON-KOYUKUK,9076636348,CE,NO,560,R_15,0,R_15,-1,U_15,-1,U_15,2016,00,00,00,-160.202887,62.654917,02,290,03880,5533,43,4,1203,0200,0,M,Postal,E,100
AK,AK0122,001,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,M,YUKON-KOYUKUK,9074535135,CE,NO,576,R_15,0,R_15,-1,U_15,-1,U_15,2016,00,00,00,-160.066131,62.901283,02,290,30060,5533,43,4,1263,0200,0,M,Postal,E,100
AK,AK0123,001,AK0123-001,KLAWOCK PUBLIC LIBRARY,615 NORTH PARK STREET,KLAWOCK,99925,M,PR WALES-OUTER,9077552261,CE,M,-1,U_15,0,R_15,1370,R_15,-1,U_15,2016,08,00,00,-133.098268,55.554462,02,198,40400,6341,43,2,1026,0200,0,M,StreetName,E,100
AK,AK0124,001,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,M,YUKON-KOYUKUK,9076743211,CE,NO,1100,R_15,0,R_15,1000,R_15,50,R_15,2016,00,00,00,-152.313321,63.882287,02,290,42820,5533,43,4,2018,0200,0,M,Postal,E,100
AK,AK0126,001,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,M,LAKE AND PENINSULA,9075333211,CE,NO,440,R_15,0,R_15,600,R_15,50,R_15,2016,00,00,00,-156.416252,58.705374,02,060,39630,892,43,1,1109,0200,0,M,Postal,E,100
AK,AK0127,001,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292233,CE,NO,2480,R_15,0,R_15,1560,R_15,52,R_15,2016,00,00,00,-132.821075,56.00542,02,198,16360,6341,43,1,1199,0200,0,M,Postal,E,100
AK,AK0130,001,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,NO,1120,R_15,0,R_15,1500,R_15,50,R_15,2016,00,00,00,-132.527212,55.68625,02,198,77140,6341,43,1,2021,0200,0,M,StreetAddress,E,100
AK,AK0134,001,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,NO,1500,R_15,0,R_15,650,R_15,50,R_15,2016,00,00,00,-132.951791,55.929205,02,198,M,6341,43,1,1151,0200,0,M,Postal,E,100
AK,AK0135,001,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,2ND AND MAIN STREET,TOGIAK,99678,M,DILLINGHAM,9074935566,CE,M,1000,R_15,0,R_15,1530,R_15,51,R_15,2016,00,00,15,-160.277271,59.075869,02,070,79780,4997,43,1,3011,0200,0,M,Postal,E,100
AK,AK0136,001,AK0136-001,SCAMMON BAY PUBLIC LIBRARY,103 MAIN STREET,SCAMMON BAY,99662,M,WADE HAMPTON,9075585400,CE,NO,220,R_15,0,R_15,-1,U_15,-1,U_15,2016,00,00,00,-165.583168,61.841926,02,158,67680,8119,43,1,4222,0200,0,M,StreetName,E,100
AK,AK0137,001,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,NO,1600,R_15,0,R_15,676,R_15,52,R_15,2016,00,00,00,-135.894772,59.399439,02,105,40510,2133,43,2,1004,0200,0,M,StreetAddress,E,85.625
AL,AL0001,003,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212568,CE,NO,20000,R_15,0,R_15,2340,R_15,52,R_15,2016,00,00,00,-87.274706,33.833476,01,127,38416,65294,32,203,4038,0104,13820,0,StreetAddress,E,100
AL,AL0002,002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,M,WINSTON,2053870129,CE,NO,6000,R_15,0,R_15,1820,R_15,52,R_15,2016,00,00,00,-87.212402,34.078477,01,133,02500,23877,43,9655.02,2057,0104,0,M,StreetAddress,E,100
AL,AL0005,002,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,NO,1500,R_15,0,R_15,2210,R_15,52,R_15,2016,00,00,00,-87.388669,34.148291,01,133,21280,23877,43,9656,5063,0104,0,M,StreetAddress,E,100
AL,AL0006,002,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,NO,3600,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-87.62361,34.226302,01,133,32704,23877,32,9658,5014,0104,0,M,StreetAddress,E,100
AL,AL0007,002,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,NC,20000,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-87.286206,33.832865,01,127,38416,65294,32,201,1083,0104,13820,0,Postal,E,100
AL,AL0009,002,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,NC,2500,R_15,0,R_15,2288,R_15,52,R_15,2016,00,00,00,-87.049495,33.753449,01,127,73848,65294,31,218,2028,0104,13820,0,StreetAddress,E,100
AL,AL0010,002,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,NO,2200,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-85.589062,33.643807,01,029,33976,15018,42,9596,3008,0103,0,M,StreetAddress,E,100
AL,AL0010,006,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,NO,-3,R_15,2,R_15,1480,R_15,52,R_15,2016,00,00,00,-85.589062,33.643807,01,029,33976,15018,42,9596,3008,0103,0,M,StreetAddress,E,100
AL,AL0011,002,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,NO,9000,R_15,0,R_15,2236,R_15,52,R_15,2016,00,00,00,-85.370499,33.149525,01,111,65040,22696,32,5,4003,0103,0,M,StreetAddress,E,100
AL,AL0012,002,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,NO,4000,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-85.837805,33.274805,01,027,02860,13555,42,9590,2091,0103,0,M,StreetAddress,E,100
AL,AL0013,002,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,NO,39000,R_15,0,R_15,2600,R_15,52,R_15,2016,00,00,00,-86.250722,33.171817,01,121,74352,80862,32,118,1056,0103,45180,1,StreetAddress,E,100
AL,AL0014,002,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,NO,10243,R_15,0,R_15,1997,R_15,52,R_15,2016,00,00,00,-85.676378,34.149417,01,019,13648,25859,32,9559,1132,0103,0,M,StreetAddress,E,100
AL,AL0015,002,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,NO,9000,R_15,0,R_15,2490,R_15,52,R_15,2016,00,00,00,-86.355697,33.277698,01,121,14464,80862,32,113,4000,0103,45180,1,StreetAddress,E,100
AL,AL0016,002,101-005,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,6866,TALLADEGA,2057634080,CE,NO,2000,R_15,0,R_15,2150,R_15,52,R_15,2016,00,00,07,-86.123227,33.603831,01,121,43120,80862,42,102.01,1115,0103,45180,1,StreetAddress,E,100
AL,AL0017,002,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,M,CLAY,2563965162,CE,NO,2367,R_15,0,R_15,1857,R_15,52,R_15,2016,00,00,00,-85.754445,33.310882,01,027,43264,13555,42,9589,4032,0103,0,M,StreetAddress,E,100
AL,AL0018,002,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632287,CE,NO,2400,R_15,0,R_15,1214,R_15,52,R_15,2016,00,00,00,-85.587851,33.643877,01,029,33976,15018,42,9596,3008,0103,0,M,StreetAddress,E,100
AL,AL0019,002,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,NC,25000,R_15,0,R_15,2236,R_15,52,R_15,2016,00,00,00,-85.835449,33.609693,01,015,57576,115620,13,12.01,2072,0103,11500,0,PointAddress,E,100
AL,AL0020,002,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,NO,24323,R_15,0,R_15,2384,R_15,52,R_15,2016,00,00,00,-86.099548,33.433166,01,121,74592,80862,32,109,2047,0103,45180,1,StreetAddress,E,100
AL,AL0022,002,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,NO,4862,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-85.250422,31.567312,01,067,00124,17221,42,302,3009,0102,20020,0,StreetAddress,E,100
AL,AL0024,002,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,NO,4295,R_15,0,R_15,2184,R_15,52,R_15,2016,00,00,00,-85.341845,31.35241,01,067,33856,17221,31,305,3072,0102,20020,0,StreetAddress,E,100
AL,AL0025,002,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,NO,5926,R_15,0,R_15,2168,R_15,52,R_15,2016,00,00,00,-85.815663,31.718815,01,109,10240,33046,42,1893,3028,0102,45980,1,StreetAddress,E,100
AL,AL0026,002,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2082,DALE,3347745480,CE,NC,17604,R_15,0,R_15,2132,R_15,52,R_15,2016,00,00,00,-85.633363,31.452119,01,045,57648,49565,31,205,2023,0102,37120,1,StreetAddress,E,100
AL,AL0029,002,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3347334858,CE,NO,4880,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-85.469537,31.657268,01,005,M,26489,42,9504,1028,0102,0,M,StreetAddress,E,100
AL,AL0030,002,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,M,BARBOUR,3342665210,CE,NO,3234,R_15,0,R_15,900,R_15,48,R_15,2016,00,00,00,-85.555253,31.783934,01,005,44344,26489,43,9503,2075,0102,0,M,StreetAddress,E,100
AL,AL0031,002,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,M,DALE,3349839999,CE,NC,3176,R_15,0,R_15,2200,R_15,52,R_15,2016,00,00,00,-85.49492,31.317963,01,045,48400,49565,23,214,2053,0102,37120,1,StreetAddress,E,100
AL,AL0032,002,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3342993316,CE,NC,1200,R_15,0,R_15,1580,R_15,51,R_15,2016,00,00,00,-85.596315,31.331384,01,045,54480,49565,41,213,1018,0102,37120,1,StreetAddress,E,100
AL,AL0033,002,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,3115,BARBOUR,3347753506,CE,NO,4040,R_15,0,R_15,1250,R_15,52,R_15,2016,00,00,00,-85.449626,31.881386,01,005,15376,26489,43,9502,1041,0102,0,M,StreetAddress,E,100
AL,AL0034,002,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36079,3404,PIKE,3345661314,CE,NO,11418,R_15,0,R_15,2600,R_15,52,R_15,2016,00,00,00,-85.963571,31.808396,01,109,76920,33046,33,1889,3024,0102,45980,1,StreetAddress,E,92.078125
AL,AL0035,002,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,NO,4000,R_15,0,R_15,1560,R_15,52,R_15,2016,00,00,00,-85.716194,32.143452,01,011,77880,10696,32,9522,3081,0102,0,M,StreetAddress,E,98.3125
AL,AL0037,002,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3704,COVINGTON,3342226612,CE,NO,11745,R_15,0,R_15,2499,R_15,52,R_15,2016,00,00,00,-86.482962,31.30678,01,039,01708,37835,33,9621,1040,0102,0,M,PointAddress,E,100
AL,AL0038,002,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,NO,680,R_15,0,R_15,1100,R_15,52,R_15,2016,00,00,00,-86.254862,31.586676,01,041,09016,13963,43,9639,1028,0102,0,M,Postal,E,100
AL,AL0039,002,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,NO,5000,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-86.071414,31.414442,01,031,23296,51211,43,105,2041,0102,21460,1,StreetAddress,E,100
AL,AL0040,002,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,NO,2700,R_15,0,R_15,1820,R_15,52,R_15,2016,00,00,00,-85.865082,31.036391,01,061,29464,26777,32,503,3031,0102,20020,0,StreetAddress,E,100
AL,AL0041,002,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,NO,12000,R_15,0,R_15,2530,R_15,52,R_15,2016,00,00,00,-85.852727,31.313965,01,031,24184,51211,32,109,1026,0102,21460,1,PointAddress,E,100
AL,AL0042,002,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,NO,3200,R_15,0,R_15,1960,R_15,51,R_15,2016,00,00,00,-86.327157,31.005754,01,039,26848,37835,43,9630,4019,0102,0,M,PointAddress,E,100
AL,AL0043,002,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,NO,2410,R_15,0,R_15,2248,R_15,51,R_15,2016,00,00,00,-85.696672,31.098262,01,061,33424,26777,42,504,5055,0102,20020,0,StreetAddress,E,100
AL,AL0044,002,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,1117,CRENSHAW,3343355326,CE,NO,5000,R_15,0,R_15,1780,R_15,52,R_15,2016,00,00,00,-86.261319,31.716301,01,041,44728,13963,43,9637,2035,0102,0,M,StreetAddress,E,100
AL,AL0045,002,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,NO,8725,R_15,0,R_15,2024,R_15,52,R_15,2016,00,00,00,-86.255,31.305442,01,039,57120,37835,41,9624,3020,0102,0,M,StreetAddress,E,100
AL,AL0046,002,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,NO,900,R_15,0,R_15,1454,R_15,52,R_15,2016,00,00,00,-86.046009,31.116742,01,061,67800,26777,43,501,4035,0102,20020,0,PointAddress,E,100
AL,AL0047,002,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,M,GENEVA,3348869009,CE,NO,3528,R_15,0,R_15,1020,R_15,52,R_15,2016,00,00,00,-85.593662,31.107201,01,061,71040,26777,42,505,3009,0102,20020,0,StreetAddress,E,90.90625
AL,AL0048,002,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,NO,8300,R_15,0,R_15,1791,R_15,52,R_15,2016,00,00,00,-85.765419,32.831585,01,123,19336,40844,42,9624,3005,0103,0,M,StreetAddress,E,100
AL,AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,CC,-3,R_15,1,R_15,737,R_15,52,R_15,2016,00,00,00,-85.765419,32.831585,01,123,19336,40844,42,9624,3005,0103,0,M,StreetAddress,E,100
AL,AL0049,002,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2563296796,CE,NO,10950,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-85.953879,32.941382,01,123,01132,40844,32,9623,1062,0103,0,M,StreetAddress,E,100
AL,AL0049,003,104-000,MAMIE`S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,2516,TALLAPOOSA,2562344644,BR,CC,3250,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-85.953879,32.941822,01,123,01132,40844,32,9623,1062,0103,0,M,StreetAddress,E,100
AL,AL0050,002,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,NO,1864,R_15,0,R_15,1914,R_15,52,R_15,2016,00,00,00,-85.76542,32.831564,01,123,19336,40844,42,9624,3005,0103,0,M,StreetAddress,E,100
AL,AL0051,002,104-002,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,35072,M,COOSA,2568395741,CE,NO,4600,R_15,0,R_15,2100,R_15,52,R_15,2016,00,00,00,-86.054171,33.063714,01,037,30640,10724,42,9610,3002,0106,45180,1,StreetAddress,E,100
AL,AL0052,002,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,NO,34065,R_15,0,R_15,3444,R_15,52,R_15,2016,00,00,00,-85.465966,32.604455,01,081,03076,156993,13,403,2000,0103,12220,0,StreetAddress,E,100
AL,AL0053,002,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,5030,LEE,3347055380,CE,NO,10000,R_15,0,R_15,3500,R_15,52,R_15,2016,00,00,00,-85.375884,32.649131,01,081,57048,156993,13,416,2021,0103,12220,0,StreetAddress,E,100
AL,AL0054,002,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,3262,ELMORE,3342856688,CE,NC,6000,R_15,0,R_15,2801,R_15,52,R_15,2016,00,00,00,-86.362231,32.476804,01,051,48712,81468,21,313,2002,0102,33860,0,StreetAddress,E,100
AL,AL0055,002,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,M,COOSA,2563774911,CE,NO,820,R_15,0,R_15,2550,R_15,52,R_15,2016,00,00,00,-86.21985,32.888552,01,037,65472,10724,42,9612,1090,0106,45180,1,StreetAddress,E,100
AL,AL0056,002,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,2035,TALLAPOOSA,3342832732,CE,NO,5619,R_15,0,R_15,2350,R_15,52,R_15,2016,00,00,00,-85.883518,32.535026,01,123,74688,40844,41,9627,3011,0103,0,M,StreetAddress,E,100
AL,AL0057,002,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,NO,7000,R_15,0,R_15,2782,R_15,52,R_15,2016,00,00,00,-86.205728,32.536194,01,051,81720,81468,31,308,1023,0102,33860,0,StreetAddress,E,100
AL,AL0059,002,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,CC,42798,R_15,0,R_15,2754,R_15,52,R_15,2016,00,00,00,-87.674756,34.803718,01,077,26896,92596,13,106,4013,0105,22520,0,StreetAddress,E,100
AL,AL0060,002,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,NC,10350,R_15,0,R_15,1924,R_15,52,R_15,2016,00,00,00,-87.703521,34.736611,01,033,77280,54354,23,205,3003,0104,22520,0,StreetAddress,E,100
AL,AL0061,002,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,NO,1900,R_15,0,R_15,823,R_15,52,R_15,2016,00,00,00,-87.529018,34.700781,01,033,42160,54354,41,208.02,3048,0104,22520,0,PointAddress,E,100
AL,AL0062,002,999-042,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,3120,COLBERT,2563869212,CE,NC,15800,R_15,0,R_15,2193,R_15,51,R_15,2016,00,00,00,-87.647022,34.744439,01,033,53016,54354,13,207.03,1006,0104,22520,0,StreetAddress,E,92.421875
AL,AL0063,002,999-050,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,7609,LAUDERDALE,2562470151,CE,NC,6800,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-87.291968,34.824767,01,077,66216,92596,42,118.02,2028,0105,22520,0,PointAddress,E,100
AL,AL0064,002,516-004,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563065633,CE,NC,13000,R_15,0,R_15,2000,R_15,52,R_15,2016,00,00,00,-87.698601,34.76108,01,033,69648,54354,23,202,1107,0104,22520,0,StreetAddress,E,100
