STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
AK,AK0101,002,N,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,M,ALEUTIANS EAST,-3,CE,-3,U_21,-3,-3,U_21,-3,U_21,2022,08,23,00,00,-160.4808471,55.35348,02,013,67020,3398,43,1,3038,0200,-4,N,E,100,MANUAL,-3,-3
AK,AK0102,002,Y,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,M,LAKE AND PENINSULA,9072332211,CE,790,R_21,0,720,R_21,36,R_21,2022,08,00,00,00,-157.3714784,58.2043396,02,164,21150,1416,43,1,1236,0200,-4,N,E,97.56,STREETNAME,16,0
AK,AK0103,002,Y,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,M,MATANUSKA-SUSITNA,9078617650,CE,2762,R_21,0,1300,R_21,52,R_21,2022,08,00,00,00,-150.2386913,62.3072393,02,170,78680,110686,43,1.01,1183,0200,11260,0,E,100,POINTADDRESS,0,42
AK,AK0104,002,Y,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,M,YUKON-KOYUKUK,9074767131,CE,1450,R_21,0,960,R_21,48,R_21,2022,08,00,00,00,-159.7695558,62.1988814,02,290,33030,5275,43,4,1207,0200,-4,N,E,97.44,STREETNAME,0,0
AK,AK0113,002,Y,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,M,KODIAK ISLAND,9076802323,CE,600,R_21,0,-1,M_21,-1,M_21,2022,08,00,00,00,-152.4950817,57.9227901,02,150,58550,12787,42,1,2203,0200,-4,N,E,97.44,STREETNAME,-1,-1
AK,AK0115,002,Y,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,M,ALEUTIANS WEST,9075815060,CE,9400,R_21,0,1656,R_21,39,R_21,2022,08,00,00,00,-166.5316846,53.871478,02,016,80770,5059,43,2,2074,0200,-4,N,E,100,STREETADDRESS,13,33
AK,AK0116,001,Y,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,M,BETHEL,9076754435,CE,400,R_21,0,-1,M_21,40,R_21,2022,08,00,00,00,-159.5408377,61.5827067,02,050,03550,18557,43,3,1192,0200,-4,N,E,100,MANUAL,12,16
AK,AK0117,001,Y,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,M,PR WALES-OUTER,2506369169,CE,1200,R_21,0,980,R_21,40,R_21,2022,08,00,00,00,-130.0257004,55.9164058,02,198,34570,5729,43,3,1004,0200,-4,N,E,86.39,STREETNAME,8,0
AK,AK0120,001,Y,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,M,YUKON-KOYUKUK,9074738206,CE,-1,M_21,0,-1,M_21,-1,M_21,2022,08,25,00,00,-159.5324,62.655185,02,290,68670,5275,43,4,1302,0200,-4,N,E,87,POSTAL,-1,-1
AK,AK0121,001,Y,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,M,YUKON-KOYUKUK,9076636348,CE,625,R_21,0,32,R_21,16,R_21,2022,08,00,00,00,-160.2008263,62.65398,02,290,03880,5275,43,4,1259,0200,-4,N,E,86,POSTAL,32,16
AK,AK0122,001,Y,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,M,YUKON-KOYUKUK,9074535135,CE,-1,M_21,0,-1,M_21,-1,M_21,2022,08,25,00,00,-160.0656591,62.9055614,02,290,30060,5275,43,4,1306,0200,-4,N,E,100,MANUAL,-1,-1
AK,AK0124,001,N,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 AIRPORT WAY,LAKE MINCHUMINA,99757,9800,YUKON-KOYUKUK,9076743211,CE,1100,R_21,0,700,R_21,33,R_21,2022,08,00,00,15,-152.3123175,63.8826003,02,290,42820,5275,43,4,1005,0200,-4,N,E,100,STREETADDRESS,16,17
AK,AK0126,001,Y,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,M,LAKE AND PENINSULA,9075333211,CE,440,R_21,0,576,R_21,48,R_21,2022,08,00,00,00,-155.8986471,59.3260931,02,164,34790,1416,43,1,1586,0200,-4,N,E,100,MANUAL,2,24
AK,AK0127,001,N,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292080,CE,2480,IP20,0,-1,M_21,-1,M_21,2022,08,00,00,00,-132.8277885,56.0139009,02,198,16360,5729,43,1,1356,0200,-4,N,E,100,MANUAL,-1,-1
AK,AK0130,001,Y,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,1120,R_21,0,1200,R_21,25,R_21,2022,08,00,00,00,-132.5272703,55.6862677,02,198,77140,5729,43,1,2042,0200,-4,N,E,96.89,STREETADDRESS,27,25
AK,AK0134,001,N,AK0134-001,WHALE PASS COMMUNITY LIBRARY,1 BEACH ROAD,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,966,R_21,0,788,R_21,50,R_21,2022,08,00,00,15,-133.1214178,56.1142785,02,198,84000,5729,43,1,1317,0200,-4,N,E,100,MANUAL,0,0
AK,AK0137,001,Y,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,1600,R_21,0,1395,R_21,52,R_21,2022,08,00,00,00,-135.4481046,59.2325718,02,100,31050,2071,43,1,3023,0200,-4,N,E,96.96,STREETADDRESSEXT,0,0
AK,AK0139,001,Y,AK0139-001,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,M,LAKE AND PENINSULA,9078502225,CE,700,R_21,0,500,R_21,50,R_21,2022,08,00,00,00,-154.11186,59.78509,02,164,59540,1416,43,1,1074,0200,-4,N,E,87.56,POSTAL,0,0
AK,AK0140,001,N,AK0140-001,EDNA BAY COMMUNITY LIBRARY,100 SCHOOL HOUSE ROAD,EDNA BAY,99950,M,PR WALES-OUTER KE,9075946109,CE,598,R_21,0,510,R_21,51,R_21,2022,08,00,00,00,-133.05399,55.8338189,02,198,M,5729,43,1,1433,0200,-4,N,E,83.9,POSTAL,0,0
AL,AL0001,003,N,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212568,CE,20000,R_21,0,2340,R_21,52,R_21,2022,05,00,00,00,-87.2747459,33.8334779,01,127,38416,64818,32,203.01,1038,0104,27530,1,E,100,POINTADDRESS,0,39
AL,AL0002,002,Y,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,3391,WINSTON,2053870129,CE,6000,R_21,0,1820,R_21,52,R_21,2022,05,00,00,00,-87.212368,34.0784663,01,133,02500,23652,43,9655.02,2001,0104,-4,N,E,100,STREETADDRESS,0,39
AL,AL0005,002,Y,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,1500,R_21,0,2210,R_21,52,R_21,2022,05,00,00,00,-87.3886582,34.1483158,01,133,21280,23652,43,9656.02,3058,0104,-4,N,E,100,STREETADDRESS,0,39
AL,AL0006,002,Y,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,3600,R_21,0,2340,R_21,52,R_21,2022,05,00,00,00,-87.6236178,34.2262677,01,133,32704,23652,32,9658,5041,0104,-4,N,E,100,STREETADDRESS,0,39
AL,AL0007,002,Y,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,20000,R_21,0,2080,R_21,52,R_21,2022,05,00,00,00,-87.2747459,33.8334779,01,127,38416,64818,32,203.01,1038,0104,27530,1,E,99.9,POINTADDRESS,0,39
AL,AL0009,002,Y,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,2500,R_21,0,2340,R_21,52,R_21,2022,05,00,00,00,-87.0494589,33.7534234,01,127,73848,64818,31,218,2024,0104,27530,1,E,100,STREETADDRESS,0,39
AL,AL0010,002,Y,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,2200,R_21,0,2080,R_21,52,R_21,2022,05,00,00,00,-85.5890558,33.6438309,01,029,33976,15103,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,0,0
AL,AL0010,006,Y,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,-4,N_21,2,1480,R_21,52,R_21,2022,05,00,00,00,-85.5890558,33.6438309,01,029,33976,15103,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,0,0
AL,AL0011,002,Y,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,9000,R_21,0,1892,R_21,52,R_21,2022,05,00,00,00,-85.3704871,33.1495522,01,111,65040,21989,32,5,4003,0103,-4,N,E,100,STREETADDRESS,0,0
AL,AL0012,002,Y,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,4000,R_21,0,2000,R_21,52,R_21,2022,05,00,00,00,-85.8379012,33.2748134,01,027,02860,14190,42,9590,2076,0103,-4,N,E,100,STREETADDRESS,0,12
AL,AL0013,002,Y,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,39000,R_21,0,2624,R_21,50,R_21,2022,05,00,00,00,-86.2506871,33.1717863,01,121,74352,81524,32,118,1069,0103,45180,1,E,100,STREETADDRESS,0,0
AL,AL0014,002,Y,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,10243,R_21,0,1968,R_21,52,R_21,2022,05,00,00,00,-85.6763325,34.1494322,01,019,13648,24996,32,9559,4037,0103,-4,N,E,100,STREETADDRESS,0,0
AL,AL0015,002,Y,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,9000,R_21,0,2340,R_21,51,R_21,2022,05,00,00,00,-86.3556279,33.2775388,01,121,14464,81524,32,113.01,2023,0103,45180,1,E,100,STREETADDRESS,1,0
AL,AL0016,002,Y,101-005,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,6866,TALLADEGA,2057634080,CE,2000,R_21,0,2096,R_21,52,R_21,2022,05,00,00,00,-86.1232068,33.6038567,01,121,43120,81524,42,102.01,3066,0103,45180,1,E,100,STREETADDRESS,0,0
AL,AL0017,002,Y,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,4794,CLAY,2563965162,CE,2367,R_21,0,1750,R_21,52,R_21,2022,05,00,00,00,-85.7544835,33.3108553,01,027,43264,14190,42,9589,4045,0103,-4,N,E,100,STREETADDRESS,0,0
AL,AL0018,002,Y,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,2400,R_21,0,745,R_21,48,R_21,2022,05,00,00,00,-85.5878936,33.6438617,01,029,33976,15103,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,1,0
AL,AL0019,002,Y,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,25000,R_21,0,2344,R_21,52,R_21,2022,05,00,00,00,-85.8354595,33.609697,01,015,57576,115972,13,12.01,2050,0103,11500,0,E,100,POINTADDRESS,0,0
AL,AL0020,002,Y,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,24323,R_21,0,1645,R_21,43,R_21,2022,05,00,00,00,-86.0995765,33.4331917,01,121,74592,81524,32,109,2037,0103,45180,1,E,100,STREETADDRESS,9,8
AL,AL0022,002,Y,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,4862,R_21,0,1962,R_21,52,R_21,2022,05,00,00,00,-85.2503879,31.5673406,01,067,00124,17459,42,302,3005,0102,20020,0,E,100,STREETADDRESS,0,40
AL,AL0024,002,Y,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,4295,R_21,0,1584,R_21,52,R_21,2022,05,00,00,00,-85.3418884,31.3519047,01,067,33856,17459,31,305,3057,0102,20020,0,E,100,POINTADDRESS,0,0
AL,AL0025,002,Y,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,6313,R_21,0,2342,R_21,47,R_21,2022,05,00,00,00,-85.8156685,31.7184017,01,109,10240,32991,42,1893,3030,0102,45980,1,E,100,POINTADDRESS,0,0
AL,AL0026,002,Y,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2082,DALE,3347745480,CE,17604,R_21,0,2132,R_21,52,R_21,2022,05,00,00,00,-85.6333866,31.4520871,01,045,57648,49342,31,205,2026,0102,37120,1,E,100,STREETADDRESS,0,0
AL,AL0029,002,Y,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3342074184,CE,4880,R_21,0,760,R_21,38,R_21,2022,05,00,00,00,-85.6149784,31.7026972,01,005,15640,24964,43,9504,3043,0102,21640,1,E,100,MANUAL,14,0
AL,AL0030,002,Y,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,3002,BARBOUR,3342665210,CE,3234,R_21,0,600,R_21,30,R_21,2022,05,00,00,00,-85.5552977,31.7839294,01,005,44344,24964,43,9503,2058,0102,21640,1,E,100,STREETADDRESS,20,0
AL,AL0031,002,Y,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,3769,DALE,3349839999,CE,3176,R_21,0,1800,R_21,52,R_21,2022,05,00,00,00,-85.4949287,31.3179264,01,045,48400,49342,23,214,2042,0102,37120,1,E,100,STREETADDRESS,0,34
AL,AL0032,002,Y,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3349469700,CE,6000,R_21,0,1960,R_21,49,R_21,2022,05,00,00,00,-85.5962824,31.3313897,01,045,54480,49342,41,213,1015,0102,37120,1,E,100,STREETADDRESS,3,0
AL,AL0033,002,Y,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,3115,BARBOUR,3347753506,CE,4040,R_21,0,1250,R_21,52,R_21,2022,05,00,00,00,-85.4495925,31.8813775,01,005,15376,24964,43,9502,1029,0102,21640,1,E,100,STREETADDRESS,0,0
AL,AL0034,002,Y,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36079,3404,PIKE,3345661314,CE,11418,R_21,0,2236,R_21,52,R_21,2022,05,00,00,00,-85.9666027,31.8083921,01,109,76920,32991,33,1889,3029,0102,45980,1,E,99.59,POINTADDRESS,0,0
AL,AL0035,002,Y,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,4000,R_21,0,1560,R_21,44,R_21,2022,05,00,00,00,-85.716184,32.1436028,01,011,77880,10320,32,9522.01,1003,0102,-4,N,E,99.9,POINTADDRESS,6,0
AL,AL0037,002,Y,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3704,COVINGTON,3342226612,CE,11745,R_21,0,2080,R_21,52,R_21,2022,05,00,00,00,-86.4830645,31.3065851,01,039,01708,37524,33,9621,1041,0102,-4,N,E,100,STREETADDRESS,0,52
AL,AL0038,002,Y,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,680,R_21,0,192,R_21,12,R_21,2022,05,00,00,00,-86.2557314,31.5841065,01,041,09016,13083,43,9639,1041,0102,-4,N,E,100,MANUAL,40,12
AL,AL0039,002,Y,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,5000,R_21,0,1980,R_21,52,R_21,2022,05,00,00,00,-86.0663378,31.4146036,01,031,23296,54174,43,105,2043,0102,21460,1,E,100,POINTADDRESS,0,0
AL,AL0040,002,Y,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,5000,R_21,0,1722,R_21,52,R_21,2022,05,00,00,00,-85.8648253,31.035669,01,061,29464,26701,32,503,3027,0102,20020,0,E,100,STREETADDRESS,0,0
AL,AL0041,002,Y,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,12000,R_21,0,2485,R_21,52,R_21,2022,05,00,00,00,-85.852825,31.3139725,01,031,24184,54174,32,109,1009,0102,21460,1,E,100,POINTADDRESS,0,0
AL,AL0041,003,Y,103-005,ENTERPRISE PUBLIC LIBRARY BOOKMOBILE,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,BS,-4,N_21,1,12,R_21,52,R_21,2022,05,00,00,00,-85.852825,31.3139725,01,031,24184,54174,32,109,1009,0102,21460,1,E,100,POINTADDRESS,0,0
AL,AL0042,002,Y,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,3200,R_21,0,1624,R_21,50,R_21,2022,05,00,00,00,-86.3271629,31.0056815,01,039,26848,37524,43,9630,4027,0102,-4,N,E,100,STREETADDRESS,1,36
AL,AL0043,002,Y,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,2410,R_21,0,2195,R_21,50,R_21,2022,05,00,00,00,-85.696714,31.0982882,01,061,33424,26701,42,504,5008,0102,20020,0,E,100,STREETADDRESS,1,0
AL,AL0044,002,Y,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,1117,CRENSHAW,3343355326,CE,5000,R_21,0,1997,R_21,52,R_21,2022,05,00,00,00,-86.2612954,31.7162703,01,041,44728,13083,43,9637,2028,0102,-4,N,E,100,STREETADDRESS,0,0
AL,AL0045,002,Y,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,8725,R_21,0,2008,R_21,52,R_21,2022,05,00,00,00,-86.2549692,31.3053912,01,039,57120,37524,41,9624,3013,0102,-4,N,E,100,STREETADDRESS,0,0
AL,AL0046,002,N,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,900,R_21,0,1456,R_21,52,R_21,2022,05,00,00,00,-86.0460151,31.1167225,01,061,67800,26701,43,501,4029,0102,20020,0,E,100,POINTADDRESS,0,0
AL,AL0047,002,Y,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,5669,GENEVA,3348869009,CE,3528,R_21,0,560,R_21,28,R_21,2022,05,00,00,00,-85.5937027,31.1073924,01,061,71040,26701,42,505,3009,0102,20020,0,E,98.35,STREETADDRESS,24,24
AL,AL0048,002,Y,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,8300,R_21,0,1386,R_21,52,R_21,2022,05,00,00,00,-85.7654558,32.8315601,01,123,19336,41023,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,0,0
AL,AL0048,008,Y,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,-4,N_21,1,375,R_21,52,R_21,2022,05,00,00,00,-85.7654558,32.8315601,01,123,19336,41023,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,0,0
AL,AL0049,002,Y,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2563296796,CE,10950,R_21,0,2256,R_21,48,R_21,2022,05,00,00,00,-85.9538698,32.9411837,01,123,01132,41023,32,9623.02,1019,0103,10760,1,E,100,POINTADDRESS,4,0
AL,AL0049,003,Y,104-000,MAMIE`S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,2516,TALLAPOOSA,2562344644,BR,3250,R_21,0,2256,R_21,48,R_21,2022,05,00,00,00,-85.9538774,32.941507,01,123,01132,41023,32,9623.02,1019,0103,10760,1,E,100,POINTADDRESS,4,0
AL,AL0050,002,Y,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,1864,R_21,0,2128,R_21,52,R_21,2022,05,00,00,00,-85.7654562,32.8315361,01,123,19336,41023,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,0,0
AL,AL0051,002,Y,104-002,GOODWATER PUBLIC LIBRARY,62 COOSA COUNTY ROAD 66,GOODWATER,35072,3635,COOSA,2568395741,CE,4600,R_21,0,2034,R_21,52,R_21,2022,05,00,00,00,-86.0549641,33.0636632,01,037,30640,10450,42,9610,3027,0106,10760,1,E,100,STREETADDRESS,0,0
AL,AL0052,002,Y,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,34065,R_21,0,3108,R_21,52,R_21,2022,05,00,00,00,-85.4655676,32.6044655,01,081,03076,177218,13,402.01,1004,0103,12220,0,E,100,POINTADDRESS,0,0
AL,AL0053,002,Y,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,5030,LEE,3347055380,CE,10000,R_21,0,2529,R_21,48,R_21,2022,05,00,00,00,-85.3758839,32.649174,01,081,57048,177218,13,416,1032,0103,12220,0,E,100,STREETADDRESS,4,4
AL,AL0054,002,Y,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,M,ELMORE,3342856688,CE,6000,R_21,0,2808,R_21,52,R_21,2022,05,00,00,00,-86.3625796,32.4768617,01,051,48712,89304,21,313,2002,0102,33860,0,E,100,STREETADDRESS,0,52
AL,AL0055,002,Y,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,5218,COOSA,2563774911,CE,820,R_21,0,1760,R_21,44,R_21,2022,05,00,00,00,-86.2195974,32.8889443,01,037,65472,10450,42,9612,1029,0106,10760,1,E,100,STREETADDRESS,8,0
AL,AL0056,002,Y,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,2035,TALLAPOOSA,3342832732,CE,5619,R_21,0,2287,R_21,51,R_21,2022,05,00,00,00,-85.8835499,32.5350413,01,123,74688,41023,41,9627.02,1019,0103,10760,1,E,100,STREETADDRESS,0,0
AL,AL0057,002,Y,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,7000,R_21,0,1624,R_21,29,R_21,2022,05,00,00,00,-86.2064201,32.5328023,01,051,81720,89304,31,308.01,1019,0102,33860,0,E,100,POINTADDRESS,23,0
AL,AL0059,002,Y,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,42798,R_21,0,2705,R_21,50,R_21,2022,05,00,00,00,-87.6747213,34.8037252,01,077,26896,94043,13,106,3039,0105,22520,0,E,100,STREETADDRESS,0,0
AL,AL0060,002,Y,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,10350,R_21,0,1820,R_21,52,R_21,2022,05,00,00,00,-87.7035596,34.7366048,01,033,77280,57474,23,205,3003,0104,22520,0,E,100,STREETADDRESS,0,0
AL,AL0061,002,Y,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,1900,R_21,0,1196,R_21,50,R_21,2022,05,00,00,00,-87.5290224,34.700841,01,033,42160,57474,41,208.02,3052,0104,22520,0,E,100,POINTADDRESS,0,5
AL,AL0062,002,Y,999-042,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,3120,COLBERT,2563869212,CE,15800,R_21,0,1161,R_21,52,R_21,2022,05,00,00,00,-87.6466106,34.7444318,01,033,53016,57474,13,207.03,1006,0104,22520,0,E,99.04,POINTADDRESS,0,0
AL,AL0063,002,Y,999-050,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,7609,LAUDERDALE,2562470151,CE,6800,R_21,0,1840,R_21,52,R_21,2022,05,00,00,00,-87.2919832,34.8247017,01,077,66216,94043,42,118.02,2027,0105,22520,0,E,100,POINTADDRESS,0,0
AL,AL0064,002,Y,516-004,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563865633,CE,13000,R_21,0,1820,R_21,52,R_21,2022,05,00,00,00,-87.6985662,34.7610575,01,033,69648,57474,23,202,1101,0104,22520,0,E,100,STREETADDRESS,0,0
AL,AL0065,002,N,999-066,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,5436,MARION,2054872330,CE,8346,R_21,0,1536,R_21,52,R_21,2022,05,00,00,00,-87.8150203,33.9308428,01,093,82992,29246,43,9647.02,1080,0104,-4,N,E,100,STREETADDRESS,0,0
